,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.backbone.k,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.backbone.moe_ratio,config.model.backbone.num_experts,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,Dataset
74,bin.model.main,['NVIDIA GeForce RTX 4090'],3999250,probs,102,1326,0:00:29.453736,,32768,4,256,16,-1,1.0,True,True,data/adult,noisy-quantile,ordinal,AdamW,0.00012119076732805919,0.0004852299442114777,moe-mlp,10,1,496,0.0,0.5,16,,,,0.8723126535626535,,,,0.8596652848149854,,,,0.8583625084454272,0.8959988444316048,0.9410366624525917,0.9179656669297553,19775.0,0.7791248342489108,0.6556671449067432,0.7120844875346259,6273.0,0.8723126535626535,0.8375618393402577,0.7983519036796674,0.8150250772321906,26048.0,0.8678527040033172,0.8723126535626535,0.8683844077795079,26048.0,0.28072231509225903,0.9288437734975997,0.889318137917713,0.9310414560161779,0.9097016399920964,4945.0,0.7447604790419161,0.6345663265306123,0.6852617079889807,1568.0,0.8596652848149854,0.8170393084798145,0.7828038912733951,0.7974816739905386,6513.0,0.8545159869707991,0.8596652848149854,0.85566789004877,6513.0,0.3037933158314963,0.9160294489383215,0.8887694787748522,0.9310816244471251,0.9094336658549995,12435.0,0.7366318377381684,0.6232449297971919,0.6752112676056338,3846.0,0.8583625084454272,0.8127006582565104,0.7771632771221585,0.7923224667303166,16281.0,0.8528305703891828,0.8583625084454272,0.8541041809543756,16281.0,0.3085744544289698,0.911235240724466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult
75,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,74256,0:27:45.062251,,32768,7,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.988745371080041,,,,0.965545061422947,,,,0.9647943684758569,0.9879718999970483,0.9875200991311275,0.9877459478999905,135578.0,0.9914762362774038,0.9892560889516414,0.9903649183640791,181312.0,0.988745371080041,0.9788148858180296,0.9890340937322337,0.9838509563082989,371847.0,0.9887861169919961,0.988745371080041,0.9887561119181087,371847.0,0.02847487009711393,,0.9636395780540986,0.9648905410987195,0.9642646538506898,33894.0,0.9729747705405046,0.9682094952347335,0.9705862839197648,45328.0,0.965545061422947,0.9378760501677748,0.9509579888808629,0.9443088260463555,92962.0,0.9656600956751709,0.965545061422947,0.9655867230129269,92962.0,0.10849657559690822,,0.9640546029946625,0.9634629909365559,0.9637587061740054,42368.0,0.9717002851222838,0.9683733079190272,0.9700339438512128,56661.0,0.9647943684758569,0.9376322309694388,0.9471672437741651,0.9423449722233607,116203.0,0.9648673455738442,0.9647943684758569,0.9648193165083797,116203.0,0.11168556470942403,,0.9942959940327322,0.9903417533432393,0.9923149344251526,22882.0,0.9699331848552338,0.9903354178510517,0.980028129395218,1759.0,0.947602413464592,0.9823868312757201,0.9646811605916108,6075.0,0.9863013698630136,0.9910931174089069,0.988691437802908,11115.0,0.9741231022361828,0.9923053481639494,0.9831301656791335,13126.0,0.9706036745406824,0.9695857367593078,0.9700944386149003,5721.0,0.8938053097345132,0.9202733485193622,0.9068462401795735,439.0,0.8725552050473186,0.9104674127715603,0.8911082474226805,1519.0,0.9415538132573058,0.9507016912558475,0.9461056401074307,2779.0,0.95,0.9725776965265083,0.9611562782294489,3282.0,0.9656616415410385,0.9674171444553209,0.9665385958784491,7151.0,0.8974820143884892,0.9089253187613844,0.9031674208144796,549.0,0.8753861997940268,0.8952080042127436,0.88518614944025,1899.0,0.9409751924721984,0.9501871580765908,0.9455587392550144,3473.0,0.9481656804733728,0.9765967820575329,0.9621712501501141,4102.0,covtype2
76,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,55328,0:21:34.035321,,32768,6,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9857844758731413,,,,0.9649856930788925,,,,0.9640973124618125,0.9833951598657481,0.9854696189647288,0.9844312965569072,135578.0,0.9893724192137804,0.9858255382986234,0.9875957941730622,181312.0,0.9857844758731413,0.9750897880895638,0.9854163486445585,0.9801709180780581,371847.0,0.9858329520031717,0.9857844758731413,0.9857983772287893,371847.0,0.03618764379266242,,0.9620900434935935,0.965893668495899,0.9639881040016489,33894.0,0.9724654709911987,0.9677241440169432,0.9700890142091005,45328.0,0.9649856930788925,0.9401449154094536,0.9476606987176588,0.9438593770301156,92962.0,0.9650697263378579,0.9649856930788925,0.9650188984863345,92962.0,0.10305773956595822,,0.9615294172976532,0.9651151812688822,0.9633189624708459,42368.0,0.9712610074593809,0.9674555690863204,0.9693545534924844,56661.0,0.9640973124618125,0.9377034300734016,0.9427237026582993,0.9401927800821708,116203.0,0.9641399344665622,0.9640973124618125,0.9641136183258484,116203.0,0.10496793980053722,,0.9936708860759493,0.9880255222445591,0.9908401630363325,22882.0,0.9628808864265928,0.9880613985218875,0.9753086419753086,1759.0,0.9377770740975301,0.9749794238683127,0.9560164635622629,6075.0,0.9788105413105413,0.9891138101664417,0.9839352038304918,11115.0,0.9797215496368039,0.9864391284473564,0.9830688634120416,13126.0,0.9686624649859944,0.9671386121307464,0.9678999387737252,5721.0,0.9080717488789237,0.9225512528473804,0.9152542372881356,439.0,0.8690932311621967,0.8959842001316656,0.8823338735818478,1519.0,0.9395017793594306,0.9499820079165168,0.9447128287707999,2779.0,0.9611296689948375,0.9643510054844607,0.9627376425855514,3282.0,0.9681671574814191,0.9654593763110054,0.9668113709564486,7151.0,0.8892857142857142,0.907103825136612,0.8981064021641118,549.0,0.8793284365162645,0.8825697735650342,0.880946123521682,1899.0,0.9329164297896532,0.9450043190325367,0.9389214704620226,3473.0,0.9614358476837255,0.9663578742077036,0.9638905775075988,4102.0,covtype2
77,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,58240,0:22:30.036606,,32768,5,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9873496357372791,,,,0.9652546201673802,,,,0.9652160443362048,0.9848909279396519,0.9880364070866955,0.9864611600617108,135578.0,0.9915795425568478,0.9865590804800565,0.9890629406202828,181312.0,0.9873496357372791,0.9756668176513028,0.9879988748309836,0.9817205325270472,371847.0,0.9874157733211915,0.9873496357372791,0.9873659465763827,371847.0,0.03262027072273717,,0.9611013473930873,0.968076945772113,0.9645765352617809,33894.0,0.9746488904716331,0.966069537592658,0.9703402506176807,45328.0,0.9652546201673802,0.9376544540541097,0.9516309889455441,0.9444900290381357,92962.0,0.9654381977754507,0.9652546201673802,0.9653152854658695,92962.0,0.106728351760097,,0.9625038153600526,0.9675698640483383,0.9650301910333219,42368.0,0.9737370506601276,0.9671378902596142,0.9704262515716588,56661.0,0.9652160443362048,0.9356709108463238,0.9469989861583429,0.9412432080965223,116203.0,0.9653472252414722,0.9652160443362048,0.9652621036757661,116203.0,0.10673292934640512,,0.9946293361507308,0.987413687614719,0.9910083775604194,22882.0,0.9656509695290859,0.9909039226833428,0.9781144781144782,1759.0,0.9376178504085481,0.9822222222222222,0.9594018811801592,6075.0,0.9777185974256547,0.9909131803868646,0.984271671134942,11115.0,0.9775804995486007,0.9899436233429834,0.9837232190173367,13126.0,0.9705985915492957,0.96364271980423,0.9671081484080344,5721.0,0.9048672566371682,0.9316628701594533,0.9180695847362514,439.0,0.8617683686176837,0.9111257406188282,0.8857600000000001,1519.0,0.9331691874780161,0.9546599496221663,0.943792244752757,2779.0,0.957427536231884,0.9661791590493601,0.9617834394904459,3282.0,0.967887323943662,0.9609844776954272,0.9644235492246158,7151.0,0.8863232682060391,0.9089253187613844,0.8974820143884892,549.0,0.8704926358557643,0.9025803054239073,0.8862461220268874,1899.0,0.929593267882188,0.9542182551108551,0.941744813867576,3473.0,0.9591590140164331,0.9675767918088737,0.9633495145631068,4102.0,covtype2
78,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,75348,0:28:20.389223,,32768,11,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.989466097615417,,,,0.9656741464254212,,,,0.9654483963408862,0.9864976051247392,0.9904704303058018,0.9884800259107405,135578.0,0.9934249916842222,0.9883184786445465,0.9908651559890735,181312.0,0.989466097615417,0.9801466556481138,0.9897757370752457,0.9848992203956257,371847.0,0.9895013853691618,0.989466097615417,0.9894741563635032,371847.0,0.02729380715082007,,0.9607395705341993,0.9689030506874373,0.9648040425406899,33894.0,0.9753006681514477,0.9660915990116484,0.9706742917941216,45328.0,0.9656741464254212,0.9375056595015553,0.95181559990933,0.9445011144668368,92962.0,0.9658057903051909,0.9656741464254212,0.965713475345713,92962.0,0.11670417650805824,,0.9621782689284625,0.9679239048338368,0.9650425349162832,42368.0,0.974570238815532,0.9665378302536136,0.9705374152673785,56661.0,0.9654483963408862,0.9352212568211097,0.9489565428859822,0.941946915207349,116203.0,0.9655538309833683,0.9654483963408862,0.9654800355473279,116203.0,0.1170151113552375,,0.9942669584245076,0.9928764968097195,0.9935712411440567,22882.0,0.9625962596259626,0.9948834565093804,0.9784735812133073,1759.0,0.9598322310050008,0.9794238683127572,0.9695290858725762,6075.0,0.9865507038464987,0.989923526765632,0.9882342374708101,11115.0,0.977857839825865,0.9925339021788816,0.9851412151688154,13126.0,0.970036796916068,0.9676629959797238,0.968848442422121,5721.0,0.8822269807280514,0.9384965831435079,0.9094922737306843,439.0,0.8845161290322581,0.9025674786043449,0.8934506353861192,1519.0,0.9364120781527531,0.9485426412378554,0.9424383267786914,2779.0,0.953307392996109,0.9704448507007922,0.9617997886154311,3282.0,0.9642559109874826,0.9695147531813733,0.9668781814378357,7151.0,0.872852233676976,0.9253187613843351,0.8983200707338639,549.0,0.8829015544041451,0.8973143759873617,0.8900496213110473,1899.0,0.9357429718875502,0.9392456089835877,0.9374910188245437,3473.0,0.954047619047619,0.976840565577767,0.9653095639604914,4102.0,covtype2
79,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,37128,0:15:16.070640,,32768,2,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9822561429835389,,,,0.9633291022138077,,,,0.9623503696118001,0.9805854549202656,0.9823791470592574,0.9814814814814815,135578.0,0.9875896946776537,0.9822626191316626,0.9849189538941395,181312.0,0.9822561429835389,0.9614265854138209,0.9827539146251159,0.971760623663944,371847.0,0.9823908978209746,0.9822561429835389,0.9822882149162536,371847.0,0.043345116245611624,,0.9599612243698961,0.9641529474243229,0.9620525200188413,33894.0,0.9735289534029432,0.9647017296152488,0.9690952407335586,45328.0,0.9633291022138077,0.9256178697436821,0.9535188761329438,0.9389660850068573,92962.0,0.963629208505174,0.9633291022138077,0.963418564015884,92962.0,0.10662039433691459,,0.9612609638781477,0.9622592522658611,0.9617598490209955,42368.0,0.9706169551708833,0.9648611920015531,0.9677305152850797,56661.0,0.9623503696118001,0.9281728325160794,0.9493264622292513,0.9384402692113466,116203.0,0.9625626964506183,0.9623503696118001,0.9624216901332323,116203.0,0.10735815087846452,,0.9909582483822356,0.9770999038545581,0.9839802834257547,22882.0,0.9209549071618037,0.9869243888573053,0.9527991218441273,1759.0,0.920205319645357,0.9738271604938271,0.946257197696737,6075.0,0.956253797413419,0.991183085919928,0.9734051952641809,11115.0,0.9734386756960121,0.9856010970592717,0.9794821320411872,13126.0,0.9737355811889974,0.9590980597797588,0.9663613948573441,5721.0,0.8411405295315683,0.9407744874715261,0.8881720430107527,439.0,0.8657089319175515,0.9124423963133641,0.8884615384615384,1519.0,0.9163251366120219,0.9654551997121267,0.9402488172419835,2779.0,0.9489247311827957,0.9680073126142597,0.9583710407239819,3282.0,0.9684151156232375,0.96042511536848,0.9644035666643264,7151.0,0.8692699490662139,0.9326047358834244,0.8998242530755711,549.0,0.8558513309894525,0.8973143759873617,0.8760925449871465,1899.0,0.9155665566556656,0.958537287647567,0.9365592910395274,3473.0,0.9562289562289562,0.9692832764505119,0.9627118644067797,4102.0,covtype2
80,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,58604,0:22:37.506433,,32768,14,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9872447538907131,,,,0.9649103934941159,,,,0.9645706221009784,0.9869831659775546,0.9859785510923601,0.9864806027643921,135578.0,0.9903176753573503,0.9877669431697846,0.9890406646841011,181312.0,0.9872447538907131,0.9740401142215444,0.9870488080223786,0.9804228679965631,371847.0,0.9873058034347746,0.9872447538907131,0.9872616958524002,371847.0,0.032292954453346526,,0.9644753924229906,0.9644184811471057,0.9644469359454755,33894.0,0.9726537396121884,0.9682977409106954,0.9704708522658176,45328.0,0.9649103934941159,0.9338594265991312,0.9462827004931178,0.9399618641309699,92962.0,0.9650410419074263,0.9649103934941159,0.9649596255661043,92962.0,0.10523148063947182,,0.9654731457800512,0.9622828549848943,0.9638753605371412,42368.0,0.9707915627928358,0.9690439632198514,0.9699169757993289,56661.0,0.9645706221009784,0.9351383377633764,0.94804852319389,0.9414865635871342,116203.0,0.9646762414439364,0.9645706221009784,0.9646096392689,116203.0,0.1079538249562747,,0.9911256830601093,0.9908224805523993,0.9909740586139826,22882.0,0.9597130242825607,0.9886299033541786,0.9739568748249791,1759.0,0.9313264346190028,0.9777777777777777,0.9539869910864851,6075.0,0.9842194925132252,0.9875843454790824,0.9858990479612,11115.0,0.9745953237410072,0.9907816547310682,0.982621836040801,13126.0,0.9623721172186579,0.9701101206082853,0.966225626740947,5721.0,0.890625,0.908883826879271,0.899661781285231,439.0,0.853566958698373,0.8979591836734694,0.875200513314084,1519.0,0.9411553641908863,0.9438646995322059,0.942508084800575,2779.0,0.9521674140508222,0.9704448507007922,0.9612192545646598,3282.0,0.9644945697577276,0.9686757096909523,0.9665806181539105,7151.0,0.8920353982300885,0.9180327868852459,0.9048473967684022,549.0,0.8639798488664987,0.9031068983675619,0.8831101956745623,1899.0,0.9378579610538373,0.9429887705154045,0.9404163675520459,3473.0,0.9513358778625954,0.9722086786933203,0.9616590306245479,4102.0,covtype2
81,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,79352,0:29:40.522351,,32768,10,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9904396162937983,,,,0.9664916847744239,,,,0.9661110298357185,0.9895527670053231,0.9899614981781705,0.9897570903942303,135578.0,0.9930386990827007,0.9905466819625839,0.991791125137712,181312.0,0.9904396162937983,0.982066230596297,0.9905712301008707,0.9862748422255783,371847.0,0.9904633000218018,0.9904396162937983,0.9904463440246556,371847.0,0.02545733448041115,,0.9642783580991614,0.9668672921461026,0.9655710897332018,33894.0,0.9742691096224657,0.9689816448994,0.9716181838292224,45328.0,0.9664916847744239,0.939646625493798,0.951144996660539,0.9453080101880186,92962.0,0.9665913196888803,0.9664916847744239,0.9665291749258432,92962.0,0.10391084746154929,,0.9661313179026925,0.9654928247734139,0.9658119658119659,42368.0,0.9726960645526613,0.9701381902896172,0.9714154436128759,56661.0,0.9661110298357185,0.9395231262520297,0.9466160140081461,0.9430446896974047,116203.0,0.9661621205750913,0.9661110298357185,0.9661316271205639,116203.0,0.10454236263366866,,0.9930968192939532,0.9933572240188795,0.9932270045881583,22882.0,0.9754874651810584,0.9954519613416714,0.9853685987619583,1759.0,0.9559294871794872,0.9818930041152263,0.9687373122208689,6075.0,0.9852573266619014,0.9920827710301394,0.9886582687048908,11115.0,0.9821010497696548,0.990705470059424,0.9863844957712292,13126.0,0.9661340743313651,0.9723824506205209,0.9692481923512501,5721.0,0.8984547461368654,0.9271070615034168,0.9125560538116592,439.0,0.8746835443037975,0.9098090849242922,0.8919006131010002,1519.0,0.9419770773638968,0.9463835912198633,0.9441751929635613,2779.0,0.9577294685990339,0.9664838513101767,0.962086745526236,3282.0,0.9611287868308203,0.9716123619074255,0.9663421418636996,7151.0,0.9010791366906474,0.912568306010929,0.9067873303167421,549.0,0.8806818181818182,0.8978409689310163,0.8891786179921772,1899.0,0.9368029739776952,0.943276706017852,0.940028694404591,3473.0,0.9581417856278732,0.9653827401267674,0.9617486338797814,4102.0,covtype2
82,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,52416,0:20:32.745132,,32768,8,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9866020164207322,,,,0.9648243368257998,,,,0.9646997065480237,0.9855334538878843,0.9848574252459839,0.9851953235963595,135578.0,0.9885579357942414,0.9882798711613131,0.9884188839213068,181312.0,0.9866020164207322,0.9792194325068344,0.984989128663356,0.9820761984638574,371847.0,0.9866183678275355,0.9866020164207322,0.9866073234830901,371847.0,0.033562415380751005,,0.9632316084328468,0.9638284062075884,0.9635299149080505,33894.0,0.9710737409674497,0.9694669961171902,0.9702697033594242,45328.0,0.9648243368257998,0.9396711961647528,0.9445045227806813,0.9420679654812768,92962.0,0.9648700927104495,0.9648243368257998,0.9648445266052542,92962.0,0.10843689490236927,,0.9641651519085952,0.9640058534743202,0.9640854961111308,42368.0,0.9700549111005173,0.969644023225852,0.9698494236438419,56661.0,0.9646997065480237,0.9409896668212853,0.9434393561072171,0.9422068295417747,116203.0,0.9647049183019273,0.9646997065480237,0.9647018712935226,116203.0,0.10826299662971461,,0.9938461538461538,0.9881129271916791,0.9909712482468443,22882.0,0.9715401785714286,0.9897669130187606,0.9805688538439876,1759.0,0.953495882447925,0.9720164609053498,0.9626671014020215,6075.0,0.9811405076868073,0.9875843454790824,0.9843518809128816,11115.0,0.9804219153134012,0.9843059576413226,0.982360097323601,13126.0,0.9686405045550105,0.9664394336654432,0.9675387172981013,5721.0,0.8961625282167043,0.9043280182232346,0.9002267573696144,439.0,0.8795103092783505,0.8986175115207373,0.8889612504070336,1519.0,0.9385933595144591,0.946023749550198,0.9422939068100359,2779.0,0.9604863221884499,0.9628275441803779,0.9616555082166769,3282.0,0.9661680413812387,0.9664382603831632,0.9663031319910514,7151.0,0.9012567324955116,0.9143897996357013,0.9077757685352623,549.0,0.8860158311345646,0.8841495523959979,0.8850817079599368,1899.0,0.9373923032739805,0.9398214799884825,0.9386053199137311,3473.0,0.9618746964545896,0.9656265236470014,0.9637469586374695,4102.0,covtype2
83,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,47684,0:18:49.447067,,32768,12,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9857091760858633,,,,0.9643402680665218,,,,0.9633916508179651,0.9846184475397627,0.984901680213604,0.9847600435111267,135578.0,0.9894900631814432,0.9855552859159901,0.9875187550255179,181312.0,0.9857091760858633,0.972748825886442,0.9874490028181006,0.9799401613913218,371847.0,0.985785790643375,0.9857091760858633,0.9857285690146284,371847.0,0.03648135455549357,,0.9623307828134197,0.9647725261108161,0.9635501075522291,33894.0,0.9731327362830285,0.966069537592658,0.9695882737166076,45328.0,0.9643402680665218,0.9358881851861808,0.9486569325576334,0.942143324795248,92962.0,0.9645031756726365,0.9643402680665218,0.9643962137434405,92962.0,0.10633702626951498,,0.9628520213217605,0.9635337990936556,0.9631927895618527,42368.0,0.9708073212258796,0.9660613120135543,0.9684285019240125,56661.0,0.9633916508179651,0.9326180686109253,0.9481870484936911,0.9402392198814787,116203.0,0.9635230892210956,0.9633916508179651,0.9634410051372808,116203.0,0.10430204434537887,,0.9904149159663865,0.9889432741893192,0.9896785479991252,22882.0,0.9641082274986196,0.992609437180216,0.9781512605042018,1759.0,0.9272078224429614,0.9833744855967078,0.9544655695798051,6075.0,0.9792242532322782,0.9880341880341881,0.9836094939543216,11115.0,0.9741780513436421,0.9887246685966784,0.9813974591651544,13126.0,0.9653852843972864,0.9701101206082853,0.9677419354838709,5721.0,0.9113636363636364,0.9134396355353075,0.9124004550625711,439.0,0.8542056074766355,0.9025674786043449,0.8777208706786171,1519.0,0.9378992193044713,0.9510615329255128,0.9444345184920493,2779.0,0.9469000296647879,0.9725776965265083,0.9595671125807907,3282.0,0.9623454217034876,0.9685358691092155,0.965430722051854,7151.0,0.8838821490467937,0.9289617486338798,0.9058614564831261,549.0,0.8585047666833918,0.9010005265929436,0.8792394655704008,1899.0,0.9325135830712039,0.9389576734811402,0.9357245337159255,3473.0,0.9574212172239596,0.9702584105314481,0.9637970698631796,4102.0,covtype2
84,bin.model.main,['NVIDIA GeForce RTX 4090'],46187175,probs,364,49868,0:19:37.584997,,32768,3,1024,16,-1,1.0,True,True,data/covtype2,noisy-quantile,ordinal,AdamW,0.0001599138224633487,0.009012340585074396,moe-mlp,3,4,848,0.20745456647170152,0.25,32,,,,0.9844909330988283,,,,0.9641358834792711,,,,0.9627462285827388,0.9795942292333731,0.9861186918231571,0.9828456327487788,135578.0,0.9897631584794152,0.9827976085421815,0.9862680850592781,181312.0,0.9844909330988283,0.9762274368867059,0.9828819540854129,0.9794986151095623,371847.0,0.9845559203568356,0.9844909330988283,0.9845061817444118,371847.0,0.039367298993022805,,0.956960107235481,0.9689030506874373,0.9628945478002082,33894.0,0.9751250446588067,0.9634221673138016,0.96923828125,45328.0,0.9641358834792711,0.9408616555888998,0.9475959997298637,0.944161146979692,92962.0,0.9643048679658174,0.9641358834792711,0.9641820044787,92962.0,0.10344829147889659,,0.9575468388183286,0.9662481117824774,0.9618777974882814,42368.0,0.9725859028482873,0.9636257743421401,0.9680851063829787,56661.0,0.9627462285827388,0.9374363585827258,0.9409432390396325,0.9391476390259993,116203.0,0.9628486959350283,0.9627462285827388,0.962776041415607,116203.0,0.106008824901854,,0.993060435699227,0.9881129271916791,0.9905805038335159,22882.0,0.9777397260273972,0.9738487777146105,0.9757903731130732,1759.0,0.9380263785158112,0.971687242798354,0.9545601552393274,6075.0,0.9803328290468987,0.9910931174089069,0.9856836077308517,11115.0,0.9750753012048192,0.9865153131190004,0.9807619480421117,13126.0,0.9690288713910761,0.9680125852123754,0.968520461699895,5721.0,0.9218390804597701,0.9134396355353075,0.9176201372997711,439.0,0.873015873015873,0.9052007899934167,0.8888170652876536,1519.0,0.933922261484099,0.9510615329255128,0.9424139775361027,2779.0,0.956140350877193,0.9631322364411944,0.9596235579842136,3282.0,0.9644549763033176,0.9675569850370578,0.9660034904013962,7151.0,0.9089219330855018,0.8907103825136612,0.8997240110395583,549.0,0.8695876288659794,0.8883622959452343,0.8788747069549361,1899.0,0.9328973557008814,0.9447163835300892,0.9387696709585122,3473.0,0.9560598744567842,0.9653827401267674,0.960698689956332,4102.0,covtype2
