,function,gpus,n_parameters,prediction_type,epoch_size,best_step,time,chunk_size,eval_batch_size,config.seed,config.batch_size,config.patience,config.n_epochs,config.gradient_clipping_norm,config.amp,config.data.cache,config.data.path,config.data.num_policy,config.data.cat_policy,config.optimizer.type,config.optimizer.lr,config.optimizer.weight_decay,config.model.arch_type,config.model.k,config.model.share_training_batches,config.model.backbone.type,config.model.backbone.n_blocks,config.model.backbone.d_block,config.model.backbone.dropout,config.model.num_embeddings.type,config.model.num_embeddings.d_embedding,config.bins.n_bins,metrics.train.rmse,metrics.train.mae,metrics.train.r2,metrics.train.score,metrics.val.rmse,metrics.val.mae,metrics.val.r2,metrics.val.score,metrics.test.rmse,metrics.test.mae,metrics.test.r2,metrics.test.score,metrics.train.0.precision,metrics.train.0.recall,metrics.train.0.f1-score,metrics.train.0.support,metrics.train.1.precision,metrics.train.1.recall,metrics.train.1.f1-score,metrics.train.1.support,metrics.train.accuracy,metrics.train.macro avg.precision,metrics.train.macro avg.recall,metrics.train.macro avg.f1-score,metrics.train.macro avg.support,metrics.train.weighted avg.precision,metrics.train.weighted avg.recall,metrics.train.weighted avg.f1-score,metrics.train.weighted avg.support,metrics.train.cross-entropy,metrics.train.roc-auc,metrics.val.0.precision,metrics.val.0.recall,metrics.val.0.f1-score,metrics.val.0.support,metrics.val.1.precision,metrics.val.1.recall,metrics.val.1.f1-score,metrics.val.1.support,metrics.val.accuracy,metrics.val.macro avg.precision,metrics.val.macro avg.recall,metrics.val.macro avg.f1-score,metrics.val.macro avg.support,metrics.val.weighted avg.precision,metrics.val.weighted avg.recall,metrics.val.weighted avg.f1-score,metrics.val.weighted avg.support,metrics.val.cross-entropy,metrics.val.roc-auc,metrics.test.0.precision,metrics.test.0.recall,metrics.test.0.f1-score,metrics.test.0.support,metrics.test.1.precision,metrics.test.1.recall,metrics.test.1.f1-score,metrics.test.1.support,metrics.test.accuracy,metrics.test.macro avg.precision,metrics.test.macro avg.recall,metrics.test.macro avg.f1-score,metrics.test.macro avg.support,metrics.test.weighted avg.precision,metrics.test.weighted avg.recall,metrics.test.weighted avg.f1-score,metrics.test.weighted avg.support,metrics.test.cross-entropy,metrics.test.roc-auc,metrics.train.2.precision,metrics.train.2.recall,metrics.train.2.f1-score,metrics.train.2.support,metrics.train.3.precision,metrics.train.3.recall,metrics.train.3.f1-score,metrics.train.3.support,metrics.train.4.precision,metrics.train.4.recall,metrics.train.4.f1-score,metrics.train.4.support,metrics.train.5.precision,metrics.train.5.recall,metrics.train.5.f1-score,metrics.train.5.support,metrics.train.6.precision,metrics.train.6.recall,metrics.train.6.f1-score,metrics.train.6.support,metrics.train.7.precision,metrics.train.7.recall,metrics.train.7.f1-score,metrics.train.7.support,metrics.train.8.precision,metrics.train.8.recall,metrics.train.8.f1-score,metrics.train.8.support,metrics.val.2.precision,metrics.val.2.recall,metrics.val.2.f1-score,metrics.val.2.support,metrics.val.3.precision,metrics.val.3.recall,metrics.val.3.f1-score,metrics.val.3.support,metrics.val.4.precision,metrics.val.4.recall,metrics.val.4.f1-score,metrics.val.4.support,metrics.val.5.precision,metrics.val.5.recall,metrics.val.5.f1-score,metrics.val.5.support,metrics.val.6.precision,metrics.val.6.recall,metrics.val.6.f1-score,metrics.val.6.support,metrics.val.7.precision,metrics.val.7.recall,metrics.val.7.f1-score,metrics.val.7.support,metrics.val.8.precision,metrics.val.8.recall,metrics.val.8.f1-score,metrics.val.8.support,metrics.test.2.precision,metrics.test.2.recall,metrics.test.2.f1-score,metrics.test.2.support,metrics.test.3.precision,metrics.test.3.recall,metrics.test.3.f1-score,metrics.test.3.support,metrics.test.4.precision,metrics.test.4.recall,metrics.test.4.f1-score,metrics.test.4.support,metrics.test.5.precision,metrics.test.5.recall,metrics.test.5.f1-score,metrics.test.5.support,metrics.test.6.precision,metrics.test.6.recall,metrics.test.6.f1-score,metrics.test.6.support,metrics.test.7.precision,metrics.test.7.recall,metrics.test.7.f1-score,metrics.test.7.support,metrics.test.8.precision,metrics.test.8.recall,metrics.test.8.f1-score,metrics.test.8.support,Dataset
977,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,684,0:00:06.414518,,32768,5,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.0001269502956507877,9.291550668422133e-05,0.9053088772678416,-0.0001269502956507877,0.00014664293828376058,0.00010616830695653334,0.8545725779814959,-0.00014664293828376058,0.00015007776679142287,0.00010685523739084601,0.8600726881437313,-0.00015007776679142287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
978,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,760,0:00:03.670013,,32768,11,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012343151988295642,9.053677786141634e-05,0.9104853873965819,-0.00012343151988295642,0.00014688940408856272,0.00010553518222877756,0.8540833387916179,-0.00014688940408856272,0.00015110245933455468,0.00010727378685260192,0.8581553946291894,-0.00015110245933455468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
979,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,760,0:00:03.669780,,32768,2,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012236832846563943,9.033190872287378e-05,0.9120208290813498,-0.00012236832846563943,0.00014652329911212365,0.00010585488780634478,0.854809782092067,-0.00014652329911212365,0.0001494813013592429,0.00010662323620636016,0.8611827196309847,-0.0001494813013592429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
980,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,532,0:00:03.053418,,32768,14,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00013255945024327168,9.653414599597454e-05,0.8967563978622902,-0.00013255945024327168,0.00014617603785966555,0.0001057448098435998,0.8554971706182787,-0.00014617603785966555,0.00014895631837158737,0.00010624618880683556,0.8621560724312354,-0.00014895631837158737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
981,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,646,0:00:03.387280,,32768,10,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012960445116638633,9.447726915823296e-05,0.9013080669094716,-0.00012960445116638633,0.00014620608710063358,0.00010556804045336321,0.8554377673316607,-0.00014620608710063358,0.0001504390947392983,0.0001068387646228075,0.8593981013336806,-0.0001504390947392983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
982,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,608,0:00:03.254877,,32768,8,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012952552862601334,9.544069325784221e-05,0.9014282334582882,-0.00012952552862601334,0.0001469468051428243,0.00010623537673382089,0.8539692705319585,-0.0001469468051428243,0.00014941629057297132,0.00010684139124350622,0.861303450260247,-0.00014941629057297132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
983,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,608,0:00:03.277381,,32768,12,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00013110417952797603,9.608406980987638e-05,0.8990108143677803,-0.00013110417952797603,0.00014665328889027122,0.00010610195022309199,0.8545520632703956,-0.00014665328889027122,0.0001492497746268111,0.00010683375148801133,0.861612397847925,-0.0001492497746268111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
984,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,836,0:00:03.886981,,32768,3,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012054011200270455,8.8932691141963e-05,0.9146300639589844,-0.00012054011200270455,0.00014691504539307391,0.00010590343299554661,0.8540323768890732,-0.00014691504539307391,0.00015000994755279298,0.00010686332825571299,0.860199126279033,-0.00015000994755279298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
985,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,722,0:00:03.584254,,32768,0,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012518449111877095,9.204389061778784e-05,0.9079247593384421,-0.00012518449111877095,0.00014617000418009452,0.00010554512846283615,0.8555091064509127,-0.00014617000418009452,0.00014939205955508212,0.00010653407662175596,0.8613484185778922,-0.00014939205955508212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
986,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,722,0:00:03.580645,,32768,13,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012560804583825407,9.282301471102983e-05,0.9073006388273456,-0.00012560804583825407,0.00014619008509937693,0.0001062480005202815,0.8554694116860998,-0.00014619008509937693,0.00014997071122180435,0.00010745960025815293,0.8602722509265952,-0.00014997071122180435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
987,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,494,0:00:03.535895,,32768,1,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00013464616694683367,9.774542559171095e-05,0.8934803463502701,-0.00013464616694683367,0.00014628263433122147,0.00010601746180327609,0.8552863378592941,-0.00014628263433122147,0.00014968623395625883,0.00010692470823414624,0.8608018280944413,-0.00014968623395625883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
988,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,760,0:00:03.678065,,32768,9,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012334344165106537,9.097465954255313e-05,0.9106130860811676,-0.00012334344165106537,0.00014658855076980152,0.00010595098865451291,0.8546804424809198,-0.00014658855076980152,0.0001501856567877933,0.00010679338447516784,0.8598714355001377,-0.0001501856567877933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
989,bin.model.main,['NVIDIA A100-SXM4-80GB'],503840,labels,38,836,0:00:03.900179,,32768,4,256,16,-1,1.0,True,True,data/regression-num-medium-0-Ailerons,noisy-quantile,,AdamW,0.0029743839136067056,0.0,tabm,32,False,MLP,1,496,0.02822977989712549,PiecewiseLinearEmbeddingsV2,24,46,0.00012159802960650938,8.955493831308559e-05,0.9131249912562174,-0.00012159802960650938,0.0001474550367217841,0.00010624110291246325,0.8529573858964465,-0.0001474550367217841,0.0001512022052560728,0.00010732028022175655,0.8579680596854369,-0.0001512022052560728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ailerons
990,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,319,0:00:02.917187,,32768,7,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.8125337655321447,,,,0.8350840336134454,,,,0.7974797479747975,0.8379469434832757,0.7786709539121115,0.8072222222222224,3732.0,0.7901422764227642,0.8469498910675382,0.8175604626708727,3672.0,0.8125337655321447,0.81404460995302,0.8128104224898248,0.8123913424465475,7404.0,0.8142383079556963,0.8125337655321447,0.8123494533037249,7404.0,0.408972249524725,0.8956587480472717,0.8637469586374696,0.7785087719298246,0.8189158016147636,456.0,0.8133086876155268,0.8870967741935484,0.8486017357762777,496.0,0.8350840336134454,0.8385278231264982,0.8328027730616865,0.8337587686955207,952.0,0.8374681955840204,0.8350840336134454,0.834382422774544,952.0,0.40791789228388126,0.8949844368986983,0.8126801152737753,0.7683923705722071,0.7899159663865547,1101.0,0.7840812870448772,0.8260481712756468,0.8045178105994788,1121.0,0.7974797479747975,0.7983807011593262,0.7972202709239269,0.7972168884930168,2222.0,0.7982519935615364,0.7974797479747975,0.797282603363462,2222.0,0.43062392195021226,0.8830193296014246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
991,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,348,0:00:03.014057,,32768,6,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.8132090761750406,,,,0.8350840336134454,,,,0.8001800180018002,0.8333806414987227,0.7867095391211146,0.8093728463128876,3732.0,0.7948982221077042,0.8401416122004357,0.8168939494240699,3672.0,0.8132090761750406,0.8141394318032135,0.8134255756607751,0.8131333978684787,7404.0,0.8142953573274883,0.8132090761750406,0.8131029233826149,7404.0,0.40626897742532225,0.89636931198584,0.8585131894484412,0.7850877192982456,0.820160366552119,456.0,0.8168224299065421,0.8810483870967742,0.8477206595538312,496.0,0.8350840336134454,0.8376678096774917,0.8330680531975099,0.8339405130529751,952.0,0.8367919533845948,0.8350840336134454,0.8345195108051119,952.0,0.4070482826082774,0.8947324207696661,0.8084507042253521,0.782016348773842,0.7950138504155124,1101.0,0.7925669835782195,0.8180196253345228,0.8050921861281827,1121.0,0.8001800180018002,0.8005088439017858,0.8000179870541824,0.8000530182718475,2222.0,0.8004373600104846,0.8001800180018002,0.8000983753182591,2222.0,0.4287603375839445,0.8840126687197837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
992,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,174,0:00:02.378936,,32768,5,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.8059157212317666,,,,0.832983193277311,,,,0.8010801080108011,0.8238780694326842,0.7821543408360129,0.8024742268041236,3732.0,0.7894327894327894,0.8300653594771242,0.8092393468737555,3672.0,0.8059157212317666,0.8066554294327368,0.8061098501565686,0.8058567868389396,7404.0,0.8067949970178255,0.8059157212317666,0.8058293754934386,7404.0,0.42085936266379675,0.8886311156295315,0.851063829787234,0.7894736842105263,0.8191126279863481,456.0,0.8185255198487713,0.8729838709677419,0.8448780487804878,496.0,0.832983193277311,0.8347946748180026,0.831228777589134,0.831995338383418,952.0,0.8341110968781191,0.832983193277311,0.832536628736236,952.0,0.4097266560072255,0.8933618067345783,0.8093896713615023,0.7829246139872843,0.7959372114496768,1101.0,0.7934312878133103,0.8189116859946476,0.8059701492537313,1121.0,0.8010801080108011,0.8014104795874063,0.8009181499909659,0.8009536803517041,2222.0,0.8013386596794487,0.8010801080108011,0.800998833087096,2222.0,0.4296921333259936,0.883188667183592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
993,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,638,0:00:04.064912,,32768,11,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.8218530524041059,,,,0.8340336134453782,,,,0.8051305130513051,0.826169234928359,0.8188638799571275,0.8225003364284752,3732.0,0.8175438596491228,0.8248910675381264,0.8212010302290904,3672.0,0.8218530524041059,0.8218565472887409,0.8218774737476269,0.8218506833287829,7404.0,0.8218914961350912,0.8218530524041059,0.8218559479406118,7404.0,0.38899494817629876,0.9053438348663271,0.8401826484018264,0.8070175438596491,0.8232662192393737,456.0,0.8287937743190662,0.8588709677419355,0.8435643564356435,496.0,0.8340336134453782,0.8344882113604464,0.8329442558007922,0.8334152878375086,952.0,0.8342489492998841,0.8340336134453782,0.8338417192912118,952.0,0.4065406490294171,0.8943875565930958,0.7992831541218638,0.810172570390554,0.8046910239061795,1101.0,0.8110307414104883,0.800178412132025,0.8055680287382128,1121.0,0.8051305130513051,0.805156947766176,0.8051754912612895,0.8051295263221961,2222.0,0.8052098171959179,0.8051305130513051,0.8051334732386319,2222.0,0.4311308143838678,0.8829366863795058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
994,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,696,0:00:04.340835,,32768,2,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.826580226904376,,,,0.8340336134453782,,,,0.8064806480648065,0.84,0.8102893890675241,0.8248772504091653,3732.0,0.8138801261829653,0.8431372549019608,0.8282504012841092,3672.0,0.826580226904376,0.8269400630914827,0.8267133219847425,0.8265638258466372,7404.0,0.8270458972641612,0.826580226904376,0.8265501582985216,7404.0,0.3790532813183161,0.9103085514901447,0.8449074074074074,0.8004385964912281,0.822072072072072,456.0,0.825,0.8649193548387096,0.8444881889763779,496.0,0.8340336134453782,0.8349537037037037,0.8326789756649688,0.833280130524225,952.0,0.8345354808590103,0.8340336134453782,0.8337510573499457,952.0,0.405791780312875,0.895178975664969,0.8103607770582794,0.7956403269754768,0.8029330889092575,1101.0,0.8028045574057844,0.8171275646743978,0.8099027409372236,1121.0,0.8064806480648065,0.8065826672320319,0.8063839458249373,0.8064179149232406,2222.0,0.8065486608429567,0.8064806480648065,0.8064492814940235,2222.0,0.4319847373596778,0.8826766032987611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
995,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,435,0:00:03.322319,,32768,14,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.8141545110750945,,,,0.832983193277311,,,,0.7997299729972998,0.8202827623708537,0.8084137191854234,0.8143049932523616,3732.0,0.8081052066559313,0.8199891067538126,0.8140037848067047,3672.0,0.8141545110750945,0.8141939845133925,0.814201412969618,0.8141543890295331,7404.0,0.814243326311265,0.8141545110750945,0.8141556094851475,7404.0,0.39988834103817844,0.8993885246131322,0.8413793103448276,0.8026315789473685,0.8215488215488216,456.0,0.8259187620889749,0.8608870967741935,0.843040473840079,496.0,0.832983193277311,0.8336490362169012,0.831759337860781,0.8322946476944503,952.0,0.8333242347829547,0.832983193277311,0.8327461529946868,952.0,0.405089664002407,0.8949667515563101,0.7944344703770198,0.8038147138964578,0.7990970654627539,1101.0,0.8050541516245487,0.7957181088314005,0.8003589053387169,1121.0,0.7997299729972998,0.7997443110007842,0.7997664113639291,0.7997279854007354,2222.0,0.7997921043457326,0.7997299729972998,0.7997336642480619,2222.0,0.4307750044196218,0.8831238489703221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
996,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,145,0:00:02.254052,,32768,10,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.8051053484602917,,,,0.8319327731092437,,,,0.8042304230423042,0.8254193915268695,0.7778670953912111,0.8009380604221271,3732.0,0.7867249807049138,0.8327886710239651,0.8091017330334701,3672.0,0.8051053484602917,0.8060721861158917,0.8053278832075881,0.8050198967277986,7404.0,0.8062289706005834,0.8051053484602917,0.8049868186378013,7404.0,0.4239220168791336,0.8877145155132435,0.8523809523809524,0.7850877192982456,0.8173515981735159,456.0,0.8157894736842105,0.875,0.8443579766536964,496.0,0.8319327731092437,0.8340852130325814,0.8300438596491229,0.8308547874136061,952.0,0.8333164844885321,0.8319327731092437,0.8314221483060469,952.0,0.41392515490304504,0.8921503607809848,0.8153409090909091,0.782016348773842,0.7983310152990265,1101.0,0.7941680960548885,0.8260481712756468,0.8097944905990381,1121.0,0.8042304230423042,0.8047545025728988,0.8040322600247444,0.8040627529490323,2222.0,0.804659215385518,0.8042304230423042,0.8041143437469621,2222.0,0.4313759792559407,0.8830387750654056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
997,bin.model.main,['NVIDIA A100-SXM4-80GB'],344136,probs,29,493,0:00:03.552993,,32768,8,256,16,-1,1.0,True,True,data/classif-num-medium-0-bank-marketing,noisy-quantile,,AdamW,0.0014206973764146198,0.0,tabm,32,False,MLP,2,400,0.0,PiecewiseLinearEmbeddingsV2,28,48,,,,0.815505132360886,,,,0.8350840336134454,,,,0.8015301530153015,0.8286111111111111,0.7993033226152197,0.8136933987997818,3732.0,0.8031019978969506,0.8319716775599129,0.8172819689673622,3672.0,0.815505132360886,0.8158565545040308,0.8156375000875663,0.815487683883572,7404.0,0.815959913957897,0.815505132360886,0.8154731434858103,7404.0,0.39880100063271,0.8999717890609857,0.8534278959810875,0.7916666666666666,0.8213879408418657,456.0,0.8204158790170132,0.875,0.8468292682926829,496.0,0.8350840336134454,0.8369218874990503,0.8333333333333333,0.8341086045672743,952.0,0.8362283577308975,0.8350840336134454,0.8346430862364091,952.0,0.40603903229319827,0.89526740237691,0.8016453382084096,0.7965485921889192,0.7990888382687927,1101.0,0.8014184397163121,0.8064228367528992,0.8039128501556247,1121.0,0.8015301530153015,0.8015318889623608,0.8014857144709091,0.8015008442122087,2222.0,0.8015308678170319,0.8015301530153015,0.8015225544367219,2222.0,0.4313163207540123,0.8827454726503601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank-marketing
